Hour,Region,TotalLoad_MW,AvailableRE_MW,GridPurchase_MW,GridSell_MW,UsedRE_MW,RE_Charge_MW,GridCharge_MW,Discharge_MW,Curtailment_MW,NetImport_MW,SOC_MWh
219,RegionA,514.5475495500001,65.3184,514.3776765193551,0.0,0.1698730306450642,65.14852696935493,0.0,0.0,0.0,514.3776765193551,95.5881300815001
220,RegionA,524.7868500000001,65.3184,550.0,0.0,0.0,65.3184,25.213149999999928,0.0,0.0,550.0,179.78247158150003
221,RegionA,517.1526,65.3184,550.0,0.0,0.0,65.3184,32.84739999999999,0.0,0.0,550.0,271.07666558150004
222,RegionA,530.45459955,65.3184,550.0,0.0,0.0,65.3184,19.54540044999999,0.0,0.0,550.0,350.0
223,RegionA,529.45740045,65.3184,464.13900045,0.0,65.3184,0.0,0.0,-0.0,0.0,464.13900045,350.0
224,RegionA,521.65170045,65.3184,456.33330045,0.0,65.3184,0.0,0.0,0.0,0.0,456.33330045,350.0
225,RegionA,506.7414,69.5448,437.1966,0.0,69.5448,0.0,0.0,0.0,0.0,437.1966,350.0
226,RegionA,507.68460045,73.4832,434.20140045,0.0,73.4832,0.0,0.0,0.0,0.0,434.20140045,350.0
227,RegionA,452.34270045000005,72.2841,380.0586004500001,0.0,72.2841,0.0,0.0,0.0,0.0,380.0586004500001,350.0
228,RegionA,408.51179955000003,68.028,340.48379955,0.0,68.028,0.0,0.0,0.0,0.0,340.48379955,350.0
229,RegionA,377.69669955,64.0084,313.68829955,0.0,64.0084,0.0,0.0,0.0,0.0,313.68829955,350.0
230,RegionA,378.74880045000003,64.5457,314.20310045,0.0,64.5457,0.0,0.0,0.0,0.0,314.20310045,350.0
231,RegionA,351.30014955,58.3282,292.97194955000003,0.0,58.3282,0.0,0.0,0.0,0.0,292.97194955000003,350.0
232,RegionA,277.60769955,50.4707,227.13699955,0.0,50.4707,-0.0,0.0,0.0,0.0,227.13699955,350.0
233,RegionA,265.94099955,44.064,121.87699955000002,0.0,44.064,0.0,0.0,100.0,0.0,121.87699955000002,241.30434782608697
234,RegionA,301.57785,46.3152,155.26265,0.0,46.3152,0.0,0.0,100.0,0.0,155.26265,132.60869565217394
235,RegionA,290.72925,40.1763,160.75294999999994,0.0,40.1763,0.0,0.0,89.80000000000003,0.0,160.75294999999994,35.0
236,RegionA,313.89299955,40.1695,273.72349955000004,0.0,40.1695,0.0,0.0,0.0,0.0,273.72349955000004,35.0
237,RegionA,338.09490045,42.0989,295.99600045,0.0,42.0989,0.0,0.0,0.0,0.0,295.99600045,35.0
238,RegionA,299.76300045000005,95.44980000000001,204.31320045000004,0.0,95.44980000000001,0.0,0.0,0.0,0.0,204.31320045000004,35.0
239,RegionA,416.16405045000005,108.74449999999999,307.4195504500001,0.0,108.74449999999999,-0.0,0.0,0.0,0.0,307.4195504500001,35.0
240,RegionA,417.39209955,109.2975,308.09459955,0.0,109.2975,0.0,0.0,0.0,0.0,308.09459955,35.0
241,RegionA,478.37159955000004,116.3089,362.06269955000005,0.0,116.3089,0.0,0.0,0.0,0.0,362.06269955000005,35.0
242,RegionA,516.01140045,62.7847,453.22670045,0.0,62.7847,0.0,0.0,0.0,0.0,453.22670045,35.0
243,RegionA,538.1478,65.3184,530.3504278693548,0.0,7.797372130645208,57.52102786935479,0.0,0.0,0.0,530.3504278693548,88.49455591849996
244,RegionA,534.12975045,65.3184,550.0,0.0,0.0,65.3184,15.87024955000004,0.0,0.0,550.0,164.0
245,RegionA,494.36820045,65.3184,529.04980045,0.0,0.0,65.3184,34.6816,0.0,0.0,529.04980045,257.0
246,RegionA,494.14950045000006,65.3184,528.8311004500001,0.0,0.0,65.3184,34.6816,0.0,0.0,528.8311004500001,350.0
247,RegionA,495.18675,65.3184,429.86835,0.0,65.3184,0.0,0.0,-0.0,0.0,429.86835,350.0
248,RegionA,496.36439955,65.3184,431.04599955,0.0,65.3184,0.0,0.0,0.0,0.0,431.04599955,350.0
249,RegionA,505.20419955,69.5448,435.65939955,0.0,69.5448,0.0,0.0,0.0,0.0,435.65939955,350.0
250,RegionA,527.27129955,73.4832,453.78809954999997,0.0,73.4832,0.0,0.0,0.0,0.0,453.78809954999997,350.0
251,RegionA,515.6361004500001,74.3735,441.26260045000004,0.0,74.3735,0.0,0.0,0.0,0.0,441.26260045000004,350.0
252,RegionA,426.55815,65.7675,360.79065,0.0,65.7675,0.0,0.0,0.0,0.0,360.79065,350.0
253,RegionA,432.68219955000006,70.5131,362.16909955000006,0.0,70.5131,0.0,0.0,0.0,0.0,362.16909955000006,350.0
254,RegionA,404.8829995500001,67.0498,337.8331995500001,0.0,67.0498,0.0,0.0,0.0,0.0,337.8331995500001,350.0
255,RegionA,313.96815,57.2096,256.75854999999996,0.0,57.2096,0.0,0.0,0.0,0.0,256.75854999999996,350.0
256,RegionA,260.84204955,47.442,213.40004955,0.0,47.442,-0.0,0.0,0.0,0.0,213.40004955,350.0
257,RegionA,237.19905000000003,40.2398,96.95925000000003,0.0,40.2398,0.0,0.0,100.0,0.0,96.95925000000003,241.30434782608697
258,RegionA,279.21959955,43.339,135.88059955,0.0,43.339,0.0,0.0,100.0,0.0,135.88059955,132.60869565217394
259,RegionA,277.92810045000004,40.1142,148.01390045000005,0.0,40.1142,0.0,0.0,89.80000000000003,0.0,148.01390045000005,35.0
260,RegionA,266.598,40.7009,225.89710000000002,0.0,40.7009,0.0,0.0,0.0,0.0,225.89710000000002,35.0
261,RegionA,293.30730045,42.8296,250.47770045000001,0.0,42.8296,0.0,0.0,0.0,0.0,250.47770045000001,35.0
262,RegionA,301.21560045,99.4834,201.73220045,0.0,99.4834,0.0,0.0,0.0,0.0,201.73220045,35.0
263,RegionA,385.52580045,109.21209999999999,276.31370045000006,0.0,109.21209999999999,-0.0,0.0,0.0,0.0,276.31370045000006,35.0
264,RegionA,428.78879955,111.7,317.08879955000003,0.0,111.7,0.0,0.0,0.0,0.0,317.08879955000003,35.0
265,RegionA,515.1352504500001,120.2714,394.8638504500001,0.0,120.2714,0.0,0.0,0.0,0.0,394.8638504500001,35.0
266,RegionA,519.0227995500001,65.3184,453.70439955000006,0.0,65.3184,0.0,0.0,0.0,0.0,453.70439955000006,35.0
267,RegionA,519.52499955,65.3184,514.1400765193548,0.0,5.38492303064514,59.93347696935486,0.0,0.0,0.0,514.1400765193548,90.73813358150002
268,RegionA,521.99819955,65.3184,550.0,0.0,0.0,65.3184,28.00180045000002,0.0,0.0,550.0,177.52592000000004
269,RegionA,523.2366004500001,65.3184,550.0,0.0,0.0,65.3184,26.763399549999917,0.0,0.0,550.0,263.1619935815
270,RegionA,521.94419955,65.3184,550.0,0.0,0.0,65.3184,28.055800449999992,0.0,0.0,550.0,350.0
271,RegionA,531.65339955,65.3184,466.33499955,0.0,65.3184,0.0,0.0,0.0,0.0,466.33499955,350.0
272,RegionA,532.78920045,65.3184,467.47080044999996,0.0,65.3184,0.0,0.0,0.0,0.0,467.47080044999996,350.0
273,RegionA,526.878,69.5448,457.33320000000003,0.0,69.5448,0.0,0.0,0.0,0.0,457.33320000000003,350.0
274,RegionA,524.20139955,73.4832,450.71819955,0.0,73.4832,0.0,0.0,0.0,0.0,450.71819955,350.0
275,RegionA,488.75220045,72.5453,416.20690045,0.0,72.5453,0.0,0.0,0.0,0.0,416.20690045,350.0
276,RegionA,445.11434955000004,68.6704,376.44394955000007,0.0,68.6704,0.0,0.0,0.0,0.0,376.44394955000007,350.0
277,RegionA,436.53465,68.0831,368.45155,0.0,68.0831,0.0,0.0,0.0,0.0,368.45155,350.0
278,RegionA,413.23365,63.7843,349.44935,0.0,63.7843,0.0,0.0,0.0,0.0,349.44935,350.0
279,RegionA,339.36525045,55.0023,284.36295045,0.0,55.0023,0.0,0.0,0.0,0.0,284.36295045,350.0
280,RegionA,297.40770000000003,49.8065,247.60120000000003,0.0,49.8065,-0.0,0.0,0.0,0.0,247.60120000000003,350.0
281,RegionA,259.4241,42.9355,116.48860000000002,0.0,42.9355,0.0,0.0,100.0,0.0,116.48860000000002,241.30434782608697
282,RegionA,228.12030000000001,39.1692,88.95110000000003,0.0,39.1692,0.0,0.0,100.0,0.0,88.95110000000003,132.60869565217394
283,RegionA,259.90605,40.1176,129.98844999999994,0.0,40.1176,0.0,0.0,89.80000000000003,0.0,129.98844999999994,35.0
284,RegionA,276.76529955,38.4313,238.33399955000002,0.0,38.4313,0.0,0.0,0.0,0.0,238.33399955000002,35.0
285,RegionA,338.91794955,44.273,294.64494955,0.0,44.273,0.0,0.0,0.0,0.0,294.64494955,35.0
286,RegionA,379.98810045000005,102.14070000000001,277.84740045,0.0,102.14070000000001,0.0,0.0,0.0,0.0,277.84740045,35.0
287,RegionA,375.61950045000003,101.1101,274.50940045000004,0.0,101.1101,-0.0,0.0,0.0,0.0,274.50940045000004,35.0
288,RegionA,467.92529955000003,112.96520000000001,354.96009955,0.0,112.96520000000001,0.0,0.0,0.0,0.0,354.96009955,35.0
289,RegionA,459.22500045000004,111.977,347.24800045000006,0.0,111.977,0.0,0.0,0.0,0.0,347.24800045000006,35.0
290,RegionA,530.69715,65.3184,550.0,0.0,0.0,65.3184,19.302850000000035,0.0,0.0,550.0,113.69776250000004
291,RegionA,529.9074,65.3184,550.0,0.0,0.0,65.3184,20.092599999999948,0.0,0.0,550.0,193.1299925
292,RegionA,529.5095995500001,65.3184,550.0,0.0,0.0,65.3184,20.490400449999925,0.0,0.0,550.0,272.9321769184999
293,RegionA,529.28279955,65.3184,546.8330265193549,0.0,0.0,65.3184,17.550226969354924,0.0,0.0,546.8330265193549,350.0
294,RegionA,533.53799955,65.3184,468.21959955,0.0,65.3184,0.0,0.0,0.0,0.0,468.21959955,350.0
295,RegionA,526.38299955,65.3184,461.06459955,0.0,65.3184,-0.0,0.0,0.0,0.0,461.06459955,350.0
296,RegionA,513.4158,65.3184,448.0974,0.0,65.3184,0.0,0.0,0.0,0.0,448.0974,350.0
297,RegionA,508.34925000000004,69.5448,438.80445000000003,0.0,69.5448,-0.0,0.0,0.0,0.0,438.80445000000003,350.0
298,RegionA,522.78345,73.4322,449.35125000000005,0.0,73.4322,0.0,0.0,0.0,0.0,449.35125000000005,350.0
299,RegionA,495.37754955,72.2899,423.08764955000004,0.0,72.2899,0.0,0.0,0.0,0.0,423.08764955000004,350.0
300,RegionA,493.92629955,74.1136,419.81269955,0.0,74.1136,0.0,0.0,0.0,0.0,419.81269955,350.0
301,RegionA,448.15859955,70.2291,377.92949955,0.0,70.2291,0.0,0.0,0.0,0.0,377.92949955,350.0
302,RegionA,412.14555,64.9606,347.18495,0.0,64.9606,0.0,0.0,0.0,0.0,347.18495,350.0
303,RegionA,390.28095,61.3692,328.91175000000004,0.0,61.3692,0.0,0.0,0.0,0.0,328.91175000000004,350.0
304,RegionA,323.17740045000005,48.6182,274.55920045000005,0.0,48.6182,0.0,0.0,0.0,0.0,274.55920045000005,350.0
305,RegionA,282.56670045000004,42.4836,240.08310045000005,0.0,42.4836,0.0,0.0,0.0,0.0,240.08310045000005,350.0
306,RegionA,311.81939955,45.6245,266.19489955,0.0,45.6245,0.0,0.0,0.0,0.0,266.19489955,350.0
307,RegionA,293.85450000000003,41.0628,162.99169999999998,0.0,41.0628,0.0,0.0,89.80000000000003,0.0,162.99169999999998,252.39130434782606
308,RegionA,268.99920045000005,37.3572,131.64200045000004,0.0,37.3572,0.0,0.0,100.0,0.0,131.64200045000004,143.69565217391303
309,RegionA,346.73130000000003,45.5301,201.20120000000003,0.0,45.5301,0.0,0.0,100.0,0.0,201.20120000000003,35.0
310,RegionA,334.314,98.4356,235.87840000000003,0.0,98.4356,-0.0,0.0,0.0,0.0,235.87840000000003,35.0
311,RegionA,437.66369955000005,109.01249999999999,328.65119955000006,0.0,109.01249999999999,0.0,0.0,0.0,0.0,328.65119955000006,35.0
312,RegionA,473.37840045,112.96039999999999,460.41800045,0.0,12.960399999999993,100.0,0.0,0.0,0.0,460.41800045,128.0
313,RegionA,492.9255,115.9428,476.9827,0.0,15.942800000000005,100.0,0.0,0.0,0.0,476.9827,221.0
314,RegionA,495.58230000000003,64.0564,531.5259000000001,0.0,0.0,64.0564,35.9436,0.0,0.0,531.5259000000001,314.0
315,RegionA,511.08840000000004,65.3184,484.47967741935486,0.0,26.608722580645157,38.70967741935484,0.0,0.0,0.0,484.47967741935486,350.0
316,RegionA,501.35040045000005,65.3184,436.03200045000006,0.0,65.3184,-0.0,0.0,0.0,0.0,436.03200045000006,350.0
317,RegionA,516.4344,65.3184,451.116,0.0,65.3184,0.0,0.0,0.0,0.0,451.116,350.0
318,RegionA,492.35580000000004,65.3184,427.03740000000005,0.0,65.3184,0.0,0.0,0.0,0.0,427.03740000000005,350.0
319,RegionA,510.02099955000006,65.3184,444.70259955000006,0.0,65.3184,-0.0,0.0,0.0,0.0,444.70259955000006,350.0
320,RegionA,494.7389995500001,65.3184,429.4205995500001,0.0,65.3184,0.0,0.0,0.0,0.0,429.4205995500001,350.0
321,RegionA,501.93360045000003,69.5448,432.38880045,0.0,69.5448,-0.0,0.0,0.0,0.0,432.38880045,350.0
322,RegionA,505.7046,72.951,432.7536,0.0,72.951,0.0,0.0,0.0,0.0,432.7536,350.0
323,RegionA,517.4833500000001,76.8652,440.61815000000007,0.0,76.8652,0.0,0.0,0.0,0.0,440.61815000000007,350.0
324,RegionA,479.23515,72.947,406.28815,0.0,72.947,0.0,0.0,0.0,0.0,406.28815,350.0
325,RegionA,410.11200045000004,65.9372,344.17480045,0.0,65.9372,0.0,0.0,0.0,0.0,344.17480045,350.0
326,RegionA,407.04885045000003,65.4488,341.60005045,0.0,65.4488,0.0,0.0,0.0,0.0,341.60005045,350.0
327,RegionA,316.19339955000004,54.4794,261.71399955000004,0.0,54.4794,0.0,0.0,0.0,0.0,261.71399955000004,350.0
328,RegionA,266.89905000000005,49.8209,217.07815000000005,0.0,49.8209,0.0,0.0,0.0,0.0,217.07815000000005,350.0
329,RegionA,280.90395,47.2725,233.63145,0.0,47.2725,0.0,0.0,0.0,0.0,233.63145,350.0
330,RegionA,274.69169955,40.5889,234.10279955000001,0.0,40.5889,0.0,0.0,0.0,0.0,234.10279955000001,350.0
331,RegionA,281.6505,37.8029,154.0476,0.0,37.8029,0.0,0.0,89.80000000000003,0.0,154.0476,252.39130434782606
332,RegionA,337.03695000000005,42.2998,194.73715000000004,0.0,42.2998,0.0,0.0,100.0,0.0,194.73715000000004,143.69565217391303
333,RegionA,307.15649955000004,41.8025,165.35399955000003,0.0,41.8025,0.0,0.0,100.0,0.0,165.35399955000003,35.0
334,RegionA,360.7659,103.0218,257.7441,0.0,103.0218,-0.0,0.0,0.0,0.0,257.7441,35.0
335,RegionA,380.24009955,104.3906,275.84949955,0.0,104.3906,0.0,0.0,0.0,0.0,275.84949955,35.0
336,RegionA,467.70705045,114.1251,453.58195045,0.0,14.125100000000003,100.0,0.0,0.0,0.0,453.58195045,128.0
337,RegionA,456.74370045,116.6199,440.12380045,0.0,16.6199,100.0,0.0,0.0,0.0,440.12380045,221.0
338,RegionA,492.49080000000004,65.3184,527.1724,0.0,0.0,65.3184,34.6816,0.0,0.0,527.1724,314.0
339,RegionA,497.35215,65.3184,470.7434274193548,0.0,26.608722580645157,38.70967741935484,0.0,0.0,0.0,470.7434274193548,350.0
340,RegionA,519.49934955,65.3184,454.18094955000004,0.0,65.3184,-0.0,0.0,0.0,0.0,454.18094955000004,350.0
341,RegionA,534.18780045,65.3184,468.86940045000006,0.0,65.3184,0.0,0.0,0.0,0.0,468.86940045000006,350.0
342,RegionA,535.6223995500001,65.3184,470.30399955000007,0.0,65.3184,0.0,0.0,0.0,0.0,470.30399955000007,350.0
343,RegionA,538.9524,65.3184,473.634,0.0,65.3184,-0.0,0.0,0.0,0.0,473.634,350.0
344,RegionA,539.37180045,65.3184,474.05340045,0.0,65.3184,0.0,0.0,0.0,0.0,474.05340045,350.0
345,RegionA,538.41419955,69.5448,468.86939955,0.0,69.5448,-0.0,0.0,0.0,0.0,468.86939955,350.0
346,RegionA,511.0776000000001,73.4832,437.59440000000006,0.0,73.4832,0.0,0.0,0.0,0.0,437.59440000000006,350.0
347,RegionA,471.53295045,71.9944,399.53855045,0.0,71.9944,0.0,0.0,0.0,0.0,399.53855045,350.0
348,RegionA,451.17765045000004,71.7231,379.45455045000006,0.0,71.7231,0.0,0.0,0.0,0.0,379.45455045000006,350.0
349,RegionA,430.65044955,69.1022,361.54824955000004,0.0,69.1022,0.0,0.0,0.0,0.0,361.54824955000004,350.0
350,RegionA,393.59745045000005,63.9679,329.62955045000007,0.0,63.9679,0.0,0.0,0.0,0.0,329.62955045000007,350.0
351,RegionA,377.43209955000003,59.3525,318.07959955,0.0,59.3525,0.0,0.0,0.0,0.0,318.07959955,350.0
352,RegionA,343.14570000000003,52.1064,291.0393,0.0,52.1064,0.0,0.0,0.0,0.0,291.0393,350.0
353,RegionA,280.1547,41.2521,238.9026,0.0,41.2521,0.0,0.0,0.0,0.0,238.9026,350.0
354,RegionA,283.64670045,39.8963,243.75040045000003,0.0,39.8963,0.0,0.0,0.0,0.0,243.75040045000003,350.0
355,RegionA,354.6423,46.8686,217.97369999999995,0.0,46.8686,0.0,0.0,89.80000000000003,0.0,217.97369999999995,252.39130434782606
356,RegionA,280.64160045,37.4058,143.23580045,0.0,37.4058,0.0,0.0,100.0,0.0,143.23580045,143.69565217391303
357,RegionA,351.13050045000006,45.7634,205.36710045000007,0.0,45.7634,0.0,0.0,100.0,0.0,205.36710045000007,35.0
358,RegionA,376.55550000000005,102.23910000000001,274.31640000000004,0.0,102.23910000000001,-0.0,0.0,0.0,0.0,274.31640000000004,35.0
359,RegionA,430.91234955,107.4614,323.45094955,0.0,107.4614,0.0,0.0,0.0,0.0,323.45094955,35.0
360,RegionA,507.01859955,117.50450000000001,489.51409954999997,0.0,17.504500000000007,100.0,0.0,0.0,0.0,489.51409954999997,128.0
361,RegionA,495.72449955,117.1983,478.52619955,0.0,17.198300000000003,100.0,0.0,0.0,0.0,478.52619955,221.0
362,RegionA,508.40280045000003,63.2578,545.14500045,0.0,0.0,63.2578,36.7422,0.0,0.0,545.14500045,314.0
363,RegionA,528.3225000000001,65.3184,501.7137774193549,0.0,26.608722580645157,38.70967741935484,0.0,0.0,0.0,501.7137774193549,350.0
364,RegionA,497.27745045,65.3184,431.95905045,0.0,65.3184,-0.0,0.0,0.0,0.0,431.95905045,350.0
365,RegionA,484.17119955000004,65.3184,418.85279955000004,0.0,65.3184,0.0,0.0,0.0,0.0,418.85279955000004,350.0
366,RegionA,470.7774,65.3184,405.459,0.0,65.3184,0.0,0.0,0.0,0.0,405.459,350.0
367,RegionA,487.73384955000006,65.3184,422.41544955000006,0.0,65.3184,0.0,0.0,-0.0,0.0,422.41544955000006,350.0
368,RegionA,489.00600045000004,65.3184,423.68760045000005,0.0,65.3184,0.0,0.0,-0.0,0.0,423.68760045000005,350.0
369,RegionA,486.89819955,69.5448,417.35339955,0.0,69.5448,0.0,0.0,-0.0,0.0,417.35339955,350.0
370,RegionA,459.51390045000005,67.9537,391.56020045,0.0,67.9537,0.0,0.0,-0.0,0.0,391.56020045,350.0
371,RegionA,429.78825045,66.3553,363.43295045,0.0,66.3553,0.0,0.0,-0.0,0.0,363.43295045,350.0
372,RegionA,430.34715045,68.2999,362.04725045000004,0.0,68.2999,0.0,0.0,-0.0,0.0,362.04725045000004,350.0
373,RegionA,395.88480000000004,66.3656,329.51920000000007,0.0,66.3656,0.0,0.0,-0.0,0.0,329.51920000000007,350.0
374,RegionA,375.12675045000003,63.0464,312.08035045,0.0,63.0464,-0.0,0.0,0.0,0.0,312.08035045,350.0
375,RegionA,355.59495045,57.5245,298.07045045,0.0,57.5245,0.0,0.0,0.0,0.0,298.07045045,350.0
376,RegionA,296.91809955,46.9627,249.95539955000004,0.0,46.9627,0.0,0.0,0.0,0.0,249.95539955000004,350.0
377,RegionA,279.17504955000004,44.1041,235.07094955000002,0.0,44.1041,0.0,0.0,0.0,0.0,235.07094955000002,350.0
378,RegionA,290.67299955000004,41.8592,248.81379955000006,0.0,41.8592,0.0,0.0,0.0,0.0,248.81379955000006,350.0
379,RegionA,329.3595,43.3534,196.2061,0.0,43.3534,0.0,0.0,89.80000000000003,0.0,196.2061,252.39130434782606
380,RegionA,319.50000045,39.9978,179.50220045000003,0.0,39.9978,0.0,0.0,100.0,0.0,179.50220045000003,143.69565217391303
381,RegionA,323.51039955000005,41.8608,181.64959955000006,0.0,41.8608,0.0,0.0,100.0,0.0,181.64959955000006,35.0
382,RegionA,373.15575045,100.6652,272.49055045,0.0,100.6652,0.0,0.0,0.0,0.0,272.49055045,35.0
383,RegionA,404.29485045,104.89920000000001,299.39565045,0.0,104.89920000000001,-0.0,0.0,0.0,0.0,299.39565045,35.0
384,RegionA,463.8141,112.0386,351.77549999999997,0.0,112.0386,0.0,0.0,0.0,0.0,351.77549999999997,35.0
385,RegionA,475.8435004500001,113.6262,362.2173004500001,0.0,113.6262,0.0,0.0,0.0,0.0,362.2173004500001,35.0
386,RegionA,534.32595,65.3184,469.00755000000004,0.0,65.3184,0.0,0.0,0.0,0.0,469.00755000000004,35.0
387,RegionA,522.01979955,65.3184,517.3395765193549,0.0,4.680223030645102,60.638176969354895,0.0,0.0,0.0,517.3395765193549,91.39350458150005
388,RegionA,516.31199955,65.3184,550.0,0.0,0.0,65.3184,33.688000450000004,0.0,0.0,550.0,183.46945700000006
389,RegionA,532.1709004500001,65.3184,550.0,0.0,0.0,65.3184,17.82909954999991,0.0,0.0,550.0,260.7966315815
390,RegionA,519.40079955,65.3184,550.0,0.0,0.0,65.3184,30.599200450000012,0.0,0.0,550.0,350.0
391,RegionA,518.83649955,65.3184,453.51809955,0.0,65.3184,0.0,0.0,-0.0,0.0,453.51809955,350.0
392,RegionA,533.02950045,65.3184,467.71110045,0.0,65.3184,0.0,0.0,0.0,0.0,467.71110045,350.0
393,RegionA,530.5598995500001,69.5448,461.01509955000006,0.0,69.5448,0.0,0.0,0.0,0.0,461.01509955000006,350.0
394,RegionA,530.469,73.4832,456.98580000000004,0.0,73.4832,0.0,0.0,0.0,0.0,456.98580000000004,350.0
395,RegionA,508.30244955,73.6148,434.68764955,0.0,73.6148,0.0,0.0,0.0,0.0,434.68764955,350.0
396,RegionA,448.81650045,67.2377,381.57880044999996,0.0,67.2377,0.0,0.0,0.0,0.0,381.57880044999996,350.0
397,RegionA,451.48769955000006,68.8309,382.6567995500001,0.0,68.8309,0.0,0.0,0.0,0.0,382.6567995500001,350.0
398,RegionA,424.83285,65.7386,359.09425,0.0,65.7386,0.0,0.0,0.0,0.0,359.09425,350.0
399,RegionA,394.24455000000006,60.8127,333.43185000000005,0.0,60.8127,0.0,0.0,0.0,0.0,333.43185000000005,350.0
400,RegionA,299.44170045000004,45.9025,253.53920045000004,0.0,45.9025,-0.0,0.0,0.0,0.0,253.53920045000004,350.0
401,RegionA,299.09429955,44.0812,155.01309955000002,0.0,44.0812,0.0,0.0,100.0,0.0,155.01309955000002,241.30434782608697
402,RegionA,288.27315045,41.5056,146.76755045,0.0,41.5056,0.0,0.0,100.0,0.0,146.76755045,132.60869565217394
403,RegionA,321.73470000000003,42.9981,188.9366,0.0,42.9981,0.0,0.0,89.80000000000003,0.0,188.9366,35.0
404,RegionA,325.60650000000004,40.8451,284.76140000000004,0.0,40.8451,0.0,0.0,0.0,0.0,284.76140000000004,35.0
405,RegionA,336.88980000000004,42.5963,294.29350000000005,0.0,42.5963,0.0,0.0,0.0,0.0,294.29350000000005,35.0
406,RegionA,352.90124955000005,99.3523,253.54894955000003,0.0,99.3523,0.0,0.0,0.0,0.0,253.54894955000003,35.0
407,RegionA,422.71244955000003,109.7111,313.00134955000004,0.0,109.7111,-0.0,0.0,0.0,0.0,313.00134955000004,35.0
408,RegionA,441.50535,110.87219999999999,330.63315,0.0,110.87219999999999,0.0,0.0,0.0,0.0,330.63315,35.0
409,RegionA,480.3219,115.3531,364.96880000000004,0.0,115.3531,0.0,0.0,0.0,0.0,364.96880000000004,35.0
410,RegionA,510.31620000000004,65.3184,444.99780000000004,0.0,65.3184,0.0,0.0,0.0,0.0,444.99780000000004,35.0
411,RegionA,498.52395,65.3184,475.4909274193549,0.0,23.03302258064516,42.28537741935484,0.0,0.0,0.0,475.4909274193549,74.325401
412,RegionA,497.42460045000007,65.3184,532.1062004500001,0.0,0.0,65.3184,34.6816,0.0,0.0,532.1062004500001,167.325401
413,RegionA,512.4204004500001,65.3184,547.1020004500001,0.0,0.0,65.3184,34.6816,0.0,0.0,547.1020004500001,260.325401
414,RegionA,518.8941,65.3184,550.0,0.0,0.0,65.3184,31.10590000000002,0.0,0.0,550.0,350.0
415,RegionA,523.40130045,65.3184,458.08290045,0.0,65.3184,0.0,0.0,-0.0,0.0,458.08290045,350.0
416,RegionA,529.62299955,65.3184,464.30459955000003,0.0,65.3184,0.0,0.0,0.0,0.0,464.30459955000003,350.0
417,RegionA,524.1645,69.5448,454.61969999999997,0.0,69.5448,0.0,0.0,0.0,0.0,454.61969999999997,350.0
418,RegionA,521.4163495500001,73.4832,447.93314955000005,0.0,73.4832,0.0,0.0,0.0,0.0,447.93314955000005,350.0
419,RegionA,474.46469955000003,71.0774,403.38729955,0.0,71.0774,0.0,0.0,0.0,0.0,403.38729955,350.0
420,RegionA,437.9859000000001,67.8092,370.1767000000001,0.0,67.8092,0.0,0.0,0.0,0.0,370.1767000000001,350.0
421,RegionA,437.21279955000006,69.7484,367.46439955000005,0.0,69.7484,0.0,0.0,0.0,0.0,367.46439955000005,350.0
422,RegionA,398.65004955,64.4331,334.21694955,0.0,64.4331,0.0,0.0,0.0,0.0,334.21694955,350.0
423,RegionA,342.52020045000006,56.9548,285.5654004500001,0.0,56.9548,0.0,0.0,0.0,0.0,285.5654004500001,350.0
424,RegionA,302.85495000000003,49.5773,253.27765000000002,0.0,49.5773,0.0,0.0,0.0,0.0,253.27765000000002,350.0
425,RegionA,289.46879955,44.1632,145.30559955,0.0,44.1632,0.0,0.0,100.0,0.0,145.30559955,241.30434782608697
426,RegionA,299.20950045,42.9363,156.27320045,0.0,42.9363,0.0,0.0,100.0,0.0,156.27320045,132.60869565217394
427,RegionA,282.40289955000003,38.9482,153.65469955000003,0.0,38.9482,0.0,0.0,89.80000000000003,0.0,153.65469955000003,35.0
428,RegionA,306.49140045,39.353,267.13840045,0.0,39.353,0.0,0.0,-0.0,0.0,267.13840045,35.0
429,RegionA,316.35269955,40.5211,275.83159955,0.0,40.5211,0.0,0.0,-0.0,0.0,275.83159955,35.0
